Lines,Lon,VehicleNumber,Time,Lat,Brigade,download_id
28,20.974377,2022,2024-01-22 20:44:01,52.233547,4,2
24,20.972858,2026,2024-01-22 20:44:03,52.23272,013,2
28,20.972528,2034,2024-01-22 20:44:04,52.23238,1,2
23,20.92366,2040,2024-01-22 20:43:59,52.26008,09,2
23,20.956854,2042,2024-01-22 20:44:04,52.247368,08,2
24,20.97473,2052,2024-01-22 20:44:01,52.233593,014,2
35,20.973188,2054,2024-01-22 20:44:01,52.23335,7,2
35,20.972725,2056,2024-01-22 14:30:56,52.232944,011,2
35,20.952597,2058,2024-01-22 20:44:01,52.26957,3,2
22,20.963995,2060,2024-01-22 20:44:03,52.266422,014,2
24,20.972599,2066,2024-01-22 16:25:48,52.232254,013,2
35,20.98031,2068,2024-01-22 20:44:06,52.210453,012,2
24,21.011917,2070,2024-01-22 20:43:58,52.22986,014,2
23,21.030289,2072,2024-01-22 20:44:01,52.25282,010,2
15,20.99979,2084,2024-01-22 17:39:41,52.187565,012,2
25,21.001038,2102,2024-01-22 20:02:57,52.18624,3,2
23,20.972416,2146,2024-01-22 18:57:13,52.232754,010,2
35,20.972982,2156,2024-01-22 20:44:00,52.233917,011,2
35,20.97279,2164,2024-01-22 20:44:02,52.232788,013,2
20,20.97256,3001,2024-01-22 19:03:35,52.232117,6,2
7,21.055487,3002,2024-01-22 20:42:11,52.25618,8,2
9,21.119265,3003,2024-01-22 20:44:01,52.238155,017,2
9,21.053833,3004,2024-01-22 19:28:55,52.255737,019,2
20,21.023878,3006,2024-01-22 20:43:58,52.250076,5,2
3,21.118807,3007,2024-01-22 20:44:00,52.238186,6,2
28,21.053541,3009,2024-01-22 19:15:44,52.255646,013,2
25,21.043606,3010,2024-01-22 20:44:00,52.249966,10,2
9,21.054857,3011,2024-01-22 20:44:04,52.25582,019,2
3,21.021788,3014,2024-01-22 20:44:02,52.298473,08,2
20,20.899813,3015,2024-01-22 20:44:00,52.263405,8,2
6,21.053713,3016,2024-01-22 17:03:08,52.2559,013,2
6,21.05543,3017,2024-01-22 16:13:37,52.256393,013,2
28,21.054285,3018,2024-01-22 19:46:49,52.255836,014,2
22,20.98319,3020,2024-01-22 20:44:02,52.218464,5,2
9,21.055067,3023,2024-01-22 20:10:21,52.256107,019,2
22,21.054028,3024,2024-01-22 17:24:24,52.255566,2,2
22,21.05372,3026,2024-01-22 19:29:59,52.255733,7,2
3,21.07511,3027,2024-01-22 20:44:05,52.245857,010,2
6,20.971596,3028,2024-01-22 20:44:03,52.27224,010,2
25,21.021923,3029,2024-01-22 20:44:01,52.29883,2,2
15,21.000858,3102,2024-01-22 20:44:01,52.18787,2,2
17,21.002148,3105,2024-01-22 20:44:01,52.18466,030,2
17,20.999308,3107,2024-01-22 19:16:53,52.18788,031,2
15,20.990232,3108,2024-01-22 20:44:04,52.26486,7,2
17,20.97227,3110,2024-01-22 20:44:03,52.272564,28,2
15,21.007051,3111,2024-01-22 20:44:04,52.237675,5,2
17,21.001032,3112,2024-01-22 17:11:10,52.188343,24,2
15,21.014294,3113,2024-01-22 20:44:00,52.225636,8,2
17,20.99921,3117,2024-01-22 19:57:16,52.18748,6,2
9,21.055084,3118,2024-01-22 20:22:40,52.256042,8,2
1,20.98462,3119,2024-01-22 20:44:00,52.219097,21,2
7,20.944132,3120,2024-01-22 20:44:01,52.176174,010,2
15,21.000257,3121,2024-01-22 20:44:04,52.188118,1,2
25,21.038485,3123,2024-01-22 20:44:01,52.26429,4,2
17,20.997488,3124,2024-01-22 20:44:02,52.235004000000004,014,2
1,21.02905,3125,2024-01-22 20:44:00,52.290535,1,2
17,20.99907,3126,2024-01-22 20:44:00,52.232124,11,2
4,21.01475,3127,2024-01-22 20:44:01,52.30983,012,2
17,20.99925,3128,2024-01-22 20:13:15,52.18699,29,2
3,21.055244,3129,2024-01-22 19:05:49,52.25593,4,2
9,20.977407,3130,2024-01-22 20:44:00,52.21206,5,2
35,20.982048,3134,2024-01-22 20:44:02,52.20987,9,2
9,20.99735,3135,2024-01-22 20:43:59,52.226765,12,2
28,20.93402,3136,2024-01-22 20:44:02,52.29824,8,2
35,20.972895,3137,2024-01-22 19:25:43,52.231888,8,2
1,20.931435,3138,2024-01-22 18:23:11,52.299576,26,2
33,20.970882,3139,2024-01-22 20:44:01,52.264557,10,2
9,20.985983,3140,2024-01-22 20:44:01,52.22179,4,2
7,21.055967,3141,2024-01-22 20:44:01,52.257286,1,2
3,21.044205,3142,2024-01-22 20:44:01,52.248936,09,2
9,21.06612,3143,2024-01-22 20:44:01,52.24115,023,2
28,20.971003,3148,2024-01-22 15:44:32,52.231663,8,2
17,21.00432,3149,2024-01-22 20:44:02,52.20691,7,2
1,20.98201,3150,2024-01-22 20:44:04,52.209774,011,2
24,20.931606,3151,2024-01-22 07:17:56,52.29918,3,2
2,20.932386,3152,2024-01-22 14:33:17,52.300133,021,2
33,20.92845,3153,2024-01-22 20:44:00,52.280193,1,2
1,20.972414,3155,2024-01-22 20:44:01,52.232613,8,2
7,20.943869,3156,2024-01-22 20:44:00,52.175972,4,2
9,20.947237,3157,2024-01-22 20:44:03,52.17929,13,2
3,21.030273,3158,2024-01-22 20:44:00,52.28886,3,2
7,21.047085,3159,2024-01-22 20:44:01,52.24768,2,2
9,21.05311,3160,2024-01-22 19:14:33,52.255882,2,2
3,21.05469,3161,2024-01-22 20:00:19,52.255966,1,2
1,20.931068,3162,2024-01-22 19:15:05,52.29932,4,2
4,21.014076,3163,2024-01-22 20:44:02,52.225906,5,2
24,20.931072,3165,2024-01-22 19:37:08,52.299038,012,2
24,21.054796,3166,2024-01-22 20:44:03,52.255795,011,2
1,20.973158,3167,2024-01-22 11:12:35,52.232197,8,2
33,20.930298,3168,2024-01-22 19:31:03,52.298622,2,2
33,20.99137,3169,2024-01-22 20:44:02,52.244488,017,2
33,20.930628,3170,2024-01-22 20:21:35,52.298794,3,2
1,21.002878,3171,2024-01-22 20:44:01,52.258823,3,2
1,20.930716,3172,2024-01-22 19:15:23,52.299175,22,2
23,20.924799,3173,2024-01-22 20:44:03,52.260166,3,2
1,21.032366,3174,2024-01-22 20:44:01,52.28245,2,2
9,21.055037,3176,2024-01-22 20:44:03,52.25631,9,2
33,20.931223,3177,2024-01-22 19:44:08,52.29939,019,2
17,20.966772,3178,2024-01-22 20:43:58,52.313618,4,2
35,20.943857,3179,2024-01-22 20:44:03,52.27133,2,2
6,21.107042,3180,2024-01-22 20:43:58,52.24146,1,2
9,20.985432,3181,2024-01-22 20:44:03,52.221245,15,2
35,20.943962,3182,2024-01-22 20:44:02,52.27133,1,2
23,20.972078,3183,2024-01-22 19:10:22,52.231724,4,2
1,20.981415,3184,2024-01-22 20:44:04,52.25364,012,2
24,20.969782,3187,2024-01-22 20:44:02,52.242405,4,2
24,20.971647,3188,2024-01-22 18:59:40,52.231743,8,2
6,20.929861,3189,2024-01-22 20:44:04,52.2921,5,2
4,20.93024,3190,2024-01-22 20:44:00,52.298676,2,2
24,20.922546,3192,2024-01-22 20:44:02,52.259277,5,2
35,20.984667,3193,2024-01-22 20:44:00,52.218822,5,2
22,20.973583,3194,2024-01-22 20:02:06,52.232178,4,2
1,21.02191,3195,2024-01-22 20:44:03,52.29851,010,2
4,21.012968,3196,2024-01-22 20:44:03,52.31112,3,2
33,20.9435,3197,2024-01-22 20:44:01,52.272118,5,2
33,20.930166,3199,2024-01-19 07:17:26,52.2994,15,2
1,20.931477,3200,2024-01-22 19:23:41,52.29929,6,2
33,20.99618,3201,2024-01-22 20:44:02,52.238113,020,2
3,21.095697,3203,2024-01-22 20:44:03,52.2439,5,2
22,21.00502,3204,2024-01-22 20:44:02,52.22838,5,2
22,21.053326,3206,2024-01-22 19:56:57,52.255615,9,2
24,21.053345,3207,2024-01-22 18:48:08,52.255703,3,2
7,21.054663,3208,2024-01-22 20:19:27,52.256176,3,2
25,21.012255,3209,2024-01-22 20:44:03,52.229923,5,2
20,21.05541,3210,2024-01-21 16:13:16,52.256096,6,2
25,21.05375,3211,2024-01-22 19:22:50,52.255703,7,2
9,20.94381,3212,2024-01-22 20:44:01,52.176094,14,2
35,20.98336,3213,2024-01-22 20:44:03,52.25371,1,2
24,21.046278,3214,2024-01-22 20:44:02,52.237007,2,2
28,20.937668,3215,2024-01-22 20:44:02,52.27483,9,2
1,21.030228,3217,2024-01-22 20:44:03,52.275284,25,2
2,20.930845,3218,2024-01-22 18:53:11,52.299458,023,2
2,20.931026,3219,2024-01-22 18:41:27,52.299503,024,2
2,20.931173,3220,2024-01-22 18:35:34,52.29985,021,2
1,21.033281,3221,2024-01-22 20:44:02,52.2676,23,2
9,20.999815,3222,2024-01-22 17:50:39,52.18591,024,2
17,21.004765,3223,2024-01-22 20:44:03,52.22278,23,2
18,20.998549,3224,2024-01-22 20:20:19,52.186672,013,2
18,21.00231,3225,2024-01-22 20:44:01,52.29066,8,2
1,20.93099,3226,2024-01-22 13:17:25,52.298725,011,2
1,20.988493,3227,2024-01-22 20:44:01,52.22558,029,2
15,20.984097,3228,2024-01-22 20:44:02,52.219486,4,2
4,21.017633,3229,2024-01-22 20:44:04,52.168583,8,2
4,20.99891,3230,2024-01-22 19:39:43,52.1869,013,2
9,20.943743,3231,2024-01-22 20:44:03,52.175854,6,2
33,21.00681,3232,2024-01-22 20:44:01,52.21126,15,2
17,20.931868,3233,2024-01-22 20:44:05,52.29939,7,2
4,21.0002,3234,2024-01-22 20:44:03,52.18784,012,2
9,20.999256,3235,2024-01-22 19:47:40,52.18776,021,2
33,20.930183,3236,2024-01-22 20:44:00,52.292015,016,2
17,20.999022,3237,2024-01-22 17:56:52,52.18702,22,2
2,20.93054,3238,2024-01-22 18:36:08,52.29921,022,2
1,21.02209,3239,2024-01-22 20:44:01,52.29855,26,2
33,20.930473,3240,2024-01-22 19:23:09,52.2989,9,2
4,21.02629,3241,2024-01-22 20:43:59,52.280025,1,2
9,21.083641,3242,2024-01-22 20:43:59,52.244606,3,2
18,21.011862,3243,2024-01-22 20:44:03,52.27792,6,2
9,20.998913,3244,2024-01-22 19:10:05,52.186928,11,2
4,20.998983,3245,2024-01-22 18:19:37,52.187473,5,2
9,21.034996,3246,2024-01-22 20:44:04,52.234707,018,2
1,20.980791,3247,2024-01-22 20:44:01,52.21033,7,2
17,20.998936,3248,2024-01-22 18:19:34,52.187576,3,2
18,21.011307,3249,2024-01-22 20:44:02,52.26138,014,2
9,21.021557,3250,2024-01-22 20:44:04,52.231937,7,2
9,20.998878,3251,2024-01-22 19:36:30,52.187145,020,2
4,21.022758,3252,2024-01-22 20:44:02,52.18158,015,2
1,20.972391,3253,2024-01-22 19:19:33,52.231865,9,2
1,20.931362,3254,2024-01-22 19:43:54,52.29952,030,2
7,21.05413,3257,2024-01-22 20:05:00,52.25528,5,2
18,21.022545,3258,2024-01-22 20:44:01,52.20635,1,2
3,21.054636,3259,2024-01-22 19:51:48,52.25598,7,2
9,20.96699,3260,2024-01-22 20:44:00,52.200203,022,2
15,20.969013,3261,2024-01-22 20:44:01,52.202446,1,2
17,20.930342,3262,2024-01-22 18:45:43,52.29908,013,2
24,20.93087,3263,2024-01-22 20:17:39,52.29902,012,2
1,21.031872,3264,2024-01-22 20:44:00,52.267178,27,2
1,20.984703,3265,2024-01-22 20:44:02,52.229836,5,2
24,20.971882,3266,2024-01-22 20:22:37,52.232677,1,2
17,21.000484,3267,2024-01-22 20:44:02,52.18593,034,2
18,21.008148,3268,2024-01-22 20:44:04,52.23505,5,2
1,20.998892,3269,2024-01-22 19:04:12,52.187252,031,2
17,20.982437,3270,2024-01-22 20:44:01,52.254818,26,2
4,20.998924,3272,2024-01-22 19:34:10,52.18667,10,2
1,20.977926,3273,2024-01-22 20:44:01,52.241886,28,2
28,20.900974,3274,2024-01-22 20:44:03,52.238636,10,2
18,20.998901,3276,2024-01-22 19:35:49,52.18745,7,2
33,21.003529,3277,2024-01-22 20:43:59,52.225105,021,2
33,20.929869,3278,2024-01-22 18:55:45,52.298786,11,2
9,21.084476,3279,2024-01-22 20:44:00,52.244606,10,2
1,21.016562,3280,2024-01-22 20:44:01,52.30741,24,2
1,20.931492,3281,2024-01-22 17:46:44,52.29951,030,2
24,20.97253,3282,2024-01-22 20:44:02,52.235634,3,2
3,21.029602,3284,2024-01-22 20:44:03,52.27591,2,2
15,20.94379,3285,2024-01-22 20:44:03,52.176033,010,2
9,21.085062,3286,2024-01-22 20:44:02,52.244587,024,2
24,20.970278,3287,2024-01-22 20:44:01,52.23229,2,2
35,20.993917,3288,2024-01-22 20:44:03,52.253918,4,2
24,20.924883,3289,2024-01-22 20:44:02,52.26012,6,2
22,20.97306,3291,2024-01-22 10:40:59,52.23256,8,2
23,20.973381,3292,2024-01-22 19:55:09,52.23195,7,2
35,20.972887,3293,2024-01-22 18:48:06,52.23189,6,2
17,21.002151,3295,2024-01-22 20:43:58,52.182606,27,2
15,20.93155,3503,2024-01-22 18:15:45,52.299137,3,2
33,20.930906,3504,2024-01-22 20:44:01,52.299603,8,2
2,20.931728,3505,2024-01-22 17:57:08,52.299404,022,2
2,20.93122,3506,2024-01-22 18:15:53,52.298912,08,2
15,21.00078,3603,2024-01-21 17:14:41,52.18713,7,2
9,21.119232,3605,2024-01-22 20:44:07,52.23813,1,2
9,20.999283,3606,2024-01-22 20:01:37,52.186985,16,2
4,21.017704,3607,2024-01-22 20:44:03,52.22014,9,2
1,20.999027,3609,2024-01-22 17:17:13,52.187286,031,2
18,21.02385,3610,2024-01-22 20:44:01,52.199432,4,2
18,21.000065,3611,2024-01-22 20:12:11,52.187214,9,2
25,20.995491,3612,2024-01-22 20:44:02,52.22637,9,2
35,20.9998,3613,2024-01-19 09:04:15,52.187805,10,2
24,20.950129,3617,2024-01-22 20:44:07,52.247196,7,2
2,20.950525,3618,2024-01-22 20:44:07,52.34144,09,2
2,20.933056,3619,2024-01-22 14:25:37,52.299763,08,2
2,20.931074,3620,2024-01-22 18:48:58,52.2991,011,2
4,20.999203,3621,2024-01-22 20:20:04,52.187714,4,2
4,21.015991,3622,2024-01-22 20:44:02,52.168087,6,2
35,21.013851,3623,2024-01-22 20:44:05,52.22637,10,2
33,21.000755,3624,2024-01-22 20:44:05,52.18695,12,2
2,20.930904,3626,2024-01-22 18:12:30,52.2997,010,2
2,20.93158,3627,2024-01-22 19:01:43,52.300434,1,2
24,21.10501,3629,2024-01-22 20:44:00,52.24194,9,2
2,20.929398,3630,2024-01-22 20:03:17,52.300087,09,2
2,20.932112,3631,2024-01-22 18:34:16,52.298008,09,2
24,21.118753,3632,2024-01-22 20:44:05,52.23824,10,2
24,21.092272,3633,2024-01-22 20:44:00,52.24462,1,2
24,20.931509,3634,2024-01-22 18:26:49,52.299564,9,2
4,21.000795,3635,2024-01-22 20:44:01,52.18637,7,2
26,20.973087,3637,2024-01-22 13:05:12,52.233036,08,2
26,20.97252,3638,2024-01-22 16:16:04,52.23275,6,2
26,20.955194,3639,2024-01-22 20:44:03,52.23079,09,2
26,20.973154,3640,2024-01-22 18:20:23,52.23333,08,2
26,21.045082,3642,2024-01-22 20:44:01,52.248646,2,2
26,20.9796,3643,2024-01-22 20:44:01,52.236797,7,2
26,21.015272,3644,2024-01-22 20:44:01,52.246815,1,2
26,20.972967,3646,2024-01-22 20:44:06,52.232067,6,2
26,21.08492,3647,2024-01-22 20:44:02,52.24468,3,2
26,20.973127,3648,2024-01-22 20:44:04,52.233936,5,2
26,21.053104,3650,2024-01-22 20:44:06,52.24725,4,2
73,21.055798,3801,2024-01-22 20:44:07,52.257004,08,2
6,20.972992,3802,2024-01-22 16:10:20,52.23254,6,2
6,21.09061,3803,2024-01-22 20:44:04,52.244953,8,2
6,21.053993,3804,2024-01-22 19:53:14,52.255787,3,2
6,21.1113,3805,2024-01-22 20:44:06,52.24058,9,2
20,20.97331,3806,2024-01-22 20:44:05,52.232616,011,2
73,20.971819,3807,2024-01-22 20:44:03,52.272793,7,2
20,20.939293,3808,2024-01-22 20:44:06,52.24672,9,2
20,20.97255,3809,2024-01-22 20:44:05,52.234894,011,2
20,20.972706,3810,2024-01-22 16:35:09,52.232494,3,2
20,21.021328,3812,2024-01-22 20:44:03,52.262672,2,2
20,21.002222,3813,2024-01-22 20:44:02,52.290504,7,2
20,20.971533,3814,2024-01-22 19:27:11,52.231873,010,2
73,20.979485,3817,2024-01-22 20:44:05,52.26282,6,2
20,20.97311,3818,2024-01-22 20:44:02,52.23199,1,2
73,20.971869,3819,2024-01-22 19:25:17,52.231834,2,2
73,20.969894,3820,2024-01-22 20:44:07,52.23152,5,2
20,20.932137,3821,2024-01-22 20:44:04,52.24696,7,2
20,21.002256,3822,2024-01-22 20:44:01,52.290077,4,2
20,21.025974,3823,2024-01-22 20:44:06,52.251026,012,2
6,21.032928,3825,2024-01-22 20:44:06,52.256634,2,2
73,21.055878,3827,2024-01-22 20:44:00,52.2564,3,2
73,21.053701,3829,2024-01-22 18:19:07,52.255627,09,2
73,21.053604,3830,2024-01-22 20:31:32,52.256073,1,2
28,20.932875,4001,2024-01-22 19:55:26,52.298622,8,2
28,20.931326,4002,2024-01-22 19:36:13,52.298855,011,2
6,20.93213,4004,2024-01-22 20:43:09,52.2983,011,2
28,21.007784,4005,2024-01-22 20:44:03,52.2603,012,2
6,20.932392,4006,2024-01-22 19:27:42,52.298218,6,2
15,20.932922,4007,2024-01-22 20:35:18,52.298813,3,2
28,21.049852,4008,2024-01-22 20:43:47,52.252888,6,2
28,20.932655,4011,2024-01-22 19:50:22,52.298454,7,2
18,20.932064,4012,2024-01-22 20:43:28,52.298264,6,2
28,20.938694,4014,2024-01-22 20:44:06,52.27501,3,2
6,20.945429,4015,2024-01-22 20:44:02,52.295124,7,2
6,20.931507,4016,2024-01-22 18:58:27,52.298996,4,2
22,21.058392,4017,2024-01-22 20:44:07,52.246937,3,2
6,20.934532,4018,2024-01-22 20:44:03,52.298897,011,2
33,20.928572,4102,2024-01-22 20:44:07,52.299892,13,2
17,20.950106,4103,2024-01-22 20:44:03,52.340855,2,2
33,20.973833,4104,2024-01-22 20:44:02,52.263783,4,2
17,20.931192,4105,2024-01-22 19:05:46,52.299603,033,2
17,21.00621,4106,2024-01-22 20:44:05,52.20731,21,2
18,20.929228,4107,2024-01-22 20:44:03,52.300007,011,2
17,20.9886,4108,2024-01-22 20:44:05,52.2477,032,2
22,20.931683,4111,2024-01-22 20:15:58,52.299217,2,2
23,20.931417,4112,2024-01-22 20:44:05,52.29906,2,2
23,20.994057,4113,2024-01-22 20:44:06,52.24198,5,2
4,21.034628,4114,2024-01-22 20:44:03,52.258045,014,2
23,20.931126,4115,2024-01-22 19:14:07,52.299637,1,2
22,21.06043,4116,2024-01-22 20:44:02,52.24678,1,2
23,21.042835,4117,2024-01-22 20:44:06,52.260128,6,2
33,20.981485,4118,2024-01-22 20:44:02,52.257473,018,2
22,20.962528,4201,2024-01-22 20:44:06,52.246124,6,2
17,20.988869,4202,2024-01-22 20:43:54,52.18158,25,2
2,20.929096,4203,2024-01-22 20:44:05,52.299744,3,2
2,20.961235,4205,2024-01-22 20:44:06,52.3114,2,2
2,20.929367,4206,2024-01-22 20:44:05,52.30022,5,2
2,20.934084,4207,2024-01-22 20:44:00,52.298187,1,2
2,20.931475,4208,2024-01-22 18:48:20,52.299625,6,2
2,20.929823,4210,2024-01-22 20:44:03,52.292217,7,2
2,20.95045,4212,2024-01-22 20:44:03,52.341442,4,2
7,21.00023,4214,2024-01-22 19:35:00,52.18698,011,2
17,21.000114,4215,2024-01-22 20:44:04,52.186607,8,2
33,21.00022,4217,2024-01-22 19:57:19,52.18668,6,2
10,20.955675,4218,2024-01-22 20:44:04,52.230957,7,2
76,20.92894,4219,2024-01-22 20:44:04,52.289593000000004,4,2
33,21.002672,4220,2024-01-22 20:44:02,52.20675,14,2
1,20.933239,4221,2024-01-22 20:44:05,52.29873,6,2
10,21.001118,4222,2024-01-22 18:20:10,52.1877,2,2
31,21.0003,4223,2024-01-22 20:44:05,52.18748,04,2
17,21.000006,4224,2024-01-22 18:18:06,52.187283,12,2
10,21.000278,4225,2024-01-22 20:44:04,52.23008,6,2
18,21.000011,4226,2024-01-22 20:38:51,52.186954,10,2
22,20.9898,4227,2024-01-22 20:44:03,52.225,10,2
76,20.931458,4228,2024-01-22 18:03:03,52.29906,014,2
76,20.930079,4229,2024-01-22 20:44:04,52.29208,3,2
35,20.999844,4230,2024-01-22 15:59:13,52.18662,6,2
10,20.999931,4231,2024-01-22 15:59:34,52.187847,6,2
7,20.954494,4232,2024-01-22 20:44:02,52.18612,6,2
15,20.999039,4233,2024-01-22 19:41:16,52.187637,9,2
17,20.989105,4234,2024-01-22 20:44:06,52.181404,9,2
76,20.938158,4235,2024-01-22 20:44:02,52.275513,10,2
35,21.000156,4236,2024-01-22 19:20:47,52.186398,2,2
18,21.000103,4237,2024-01-22 19:16:14,52.187057,3,2
17,21.000134,4238,2024-01-22 19:18:17,52.186447,12,2
76,20.91941,4239,2024-01-22 20:44:05,52.25671,9,2
76,20.988588,4240,2024-01-22 20:44:04,52.181477,013,2
17,20.949741,4241,2024-01-22 20:44:04,52.340485,3,2
10,21.000048,4242,2024-01-22 18:13:42,52.18752,4,2
9,21.000967,4243,2024-01-22 19:46:16,52.186172,9,2
18,21.00008,4244,2024-01-22 12:37:06,52.18757,10,2
76,20.931217,4245,2024-01-22 20:44:05,52.223873,7,2
10,21.0007,4246,2024-01-22 20:44:04,52.1879,4,2
10,20.999039,4247,2024-01-22 19:41:36,52.187057,5,2
15,21.000195,4248,2024-01-22 20:11:42,52.1864,2,2
31,21.002304,4249,2024-01-22 20:44:04,52.17975,1,2
76,20.93223,4250,2024-01-22 19:08:15,52.300205,015,2
76,20.9286,4251,2024-01-22 20:44:02,52.2802,2,2
76,20.931229,4252,2024-01-22 19:24:50,52.299538,8,2
18,21.001932,4253,2024-01-22 20:44:04,52.18869,2,2
10,21.021023,4254,2024-01-22 20:44:05,52.2144,010,2
18,21.000006,4255,2024-01-22 15:44:47,52.186596,1,2
10,21.016544,4259,2024-01-22 20:44:05,52.16818,3,2
10,21.015965,4260,2024-01-22 20:44:02,52.168133,09,2
76,20.914454,4261,2024-01-22 20:44:07,52.235428,6,2
76,20.931578,4262,2024-01-22 20:42:58,52.298504,1,2
76,20.912752,4263,2024-01-22 20:44:01,52.241585,11,2
31,21.018972,4264,2024-01-22 20:44:04,52.18923,3,2
17,20.9719,4265,2024-01-22 20:44:05,52.2728,22,2
17,20.975876,4266,2024-01-22 20:44:03,52.26827,1,2
76,20.931372,4267,2024-01-22 19:22:53,52.299004,12,2
76,20.925432,4268,2024-01-22 20:44:05,52.260464,5,2
17,20.999762,4269,2024-01-22 20:44:00,52.20397,10,2
17,21.000092,4270,2024-01-22 20:44:04,52.1878,7,2
15,20.9805,4271,2024-01-22 20:44:02,52.275234,6,2
10,20.999971,4272,2024-01-22 15:00:22,52.186924,011,2
17,20.968056,4273,2024-01-22 20:44:05,52.27318,5,2
31,21.002092,4275,2024-01-22 20:44:06,52.183342,2,2
18,21.021982,4276,2024-01-22 20:44:04,52.2079,012,2
33,20.931347,4277,2024-01-22 18:58:21,52.299152,8,2
10,21.021128,4279,2024-01-22 20:44:04,52.20985,1,2
18,21.00656,4280,2024-01-22 20:44:04,52.238503,10,2
76,20.914347,4282,2024-01-22 20:44:06,52.235256,015,2
17,21.024101,4283,2024-01-22 20:44:04,52.197437,26,2
10,21.000195,4285,2024-01-22 20:14:28,52.186153,011,2
17,20.929014,1282,2024-01-21 19:52:06,52.298424,013,3
7,21.054699,1298,2024-01-22 15:53:19,52.255978,09,3
7,21.054062,1312,2024-01-19 15:59:54,52.255634,012,3
17,20.928846,1314,2024-01-22 17:36:09,52.298576,013,3
4,20.929523,1318,2024-01-19 17:21:02,52.29822,014,3
25,21.054245,1324,2024-01-22 12:30:08,52.255898,013,3
22,20.973938,1364,2024-01-22 20:45:00,52.233482,013,3
25,21.00103,1388,2024-01-22 20:44:57,52.18633,8,3
28,20.90048,1390,2024-01-22 20:44:55,52.238705,1,3
28,21.037962,1392,2024-01-22 20:44:55,52.251858,5,3
15,20.999935,1394,2024-01-22 07:18:17,52.187542,013,3
15,20.981962,1396,2024-01-22 20:44:57,52.209866,011,3
17,20.988823,1398,2024-01-22 20:44:57,52.181858,015,3
15,21.00104,1402,2024-01-22 18:56:45,52.18658,011,3
15,21.017418,1404,2024-01-22 20:45:00,52.21993,013,3
25,21.053616,1408,2024-01-22 17:50:09,52.25562,013,3
25,20.98656,1410,2024-01-22 20:44:59,52.22247,013,3
25,21.054285,1412,2024-01-22 19:57:56,52.255833,012,3
7,21.055016,1416,2024-01-22 15:30:41,52.25608,012,3
25,21.054434,1428,2024-01-19 16:24:12,52.25574,012,3
7,21.055443,1440,2024-01-22 20:24:24,52.25617,09,3
7,21.053291,1442,2024-01-22 18:54:13,52.255768,012,3
7,21.053715,1448,2024-01-22 10:42:57,52.255783,012,3
25,21.000977,1452,2024-01-22 19:19:46,52.18681,8,3
25,21.027552,1460,2024-01-22 20:44:58,52.278408,011,3
25,21.000334,1464,2024-01-22 20:44:59,52.187782,1,3
17,20.956059,1466,2024-01-22 20:44:55,52.309174,016,3
25,21.000303,1468,2024-01-22 20:44:56,52.2062,6,3
28,20.9867,2008,2024-01-22 20:45:00,52.256218,4,3
22,21.01443,2012,2024-01-22 20:44:57,52.23039,011,3
22,21.0849,2020,2024-01-22 20:44:55,52.244667,012,3
28,20.974377,2022,2024-01-22 20:44:57,52.233547,4,3
24,20.972857,2026,2024-01-22 20:44:59,52.232735,013,3
28,20.972525,2034,2024-01-22 20:45:00,52.23238,1,3
23,20.925903,2040,2024-01-22 20:44:55,52.261276,09,3
23,20.961597,2042,2024-01-22 20:44:59,52.246758,08,3
24,20.974747,2052,2024-01-22 20:44:57,52.233593,014,3
35,20.973038,2054,2024-01-22 20:44:57,52.233677,7,3
35,20.972725,2056,2024-01-22 14:30:56,52.232944,011,3
35,20.94737,2058,2024-01-22 20:44:57,52.271038,3,3
22,20.962456,2060,2024-01-22 20:44:53,52.266937,014,3
24,20.972599,2066,2024-01-22 16:25:48,52.232254,013,3
35,20.979378,2068,2024-01-22 20:44:56,52.210438,012,3
24,21.003119,2070,2024-01-22 20:45:00,52.227974,014,3
23,21.033972,2072,2024-01-22 20:44:57,52.254406,010,3
15,20.99979,2084,2024-01-22 17:39:41,52.187565,012,3
25,21.001038,2102,2024-01-22 20:02:57,52.18624,3,3
23,20.972416,2146,2024-01-22 18:57:13,52.232754,010,3
35,20.97296,2156,2024-01-22 20:44:55,52.233913,011,3
35,20.9728,2164,2024-01-22 20:44:57,52.232784,013,3
20,20.97256,3001,2024-01-22 19:03:35,52.232117,6,3
7,21.055487,3002,2024-01-22 20:42:11,52.25618,8,3
9,21.119265,3003,2024-01-22 20:44:57,52.238155,017,3
9,21.053833,3004,2024-01-22 19:28:55,52.255737,019,3
20,21.028961,3006,2024-01-22 20:44:54,52.252254,5,3
3,21.118807,3007,2024-01-22 20:44:56,52.23818,6,3
28,21.053541,3009,2024-01-22 19:15:44,52.255646,013,3
25,21.046814,3010,2024-01-22 20:44:56,52.251637,10,3
9,21.054865,3011,2024-01-22 20:44:59,52.255806,019,3
3,21.02178,3014,2024-01-22 20:44:54,52.298473,08,3
20,20.899784,3015,2024-01-22 20:44:56,52.2634,8,3
6,21.053713,3016,2024-01-22 17:03:08,52.2559,013,3
6,21.05543,3017,2024-01-22 16:13:37,52.256393,013,3
28,21.054285,3018,2024-01-22 19:46:49,52.255836,014,3
22,20.983305,3020,2024-01-22 20:44:57,52.21877,5,3
9,21.055067,3023,2024-01-22 20:10:21,52.256107,019,3
22,21.054028,3024,2024-01-22 17:24:24,52.255566,2,3
